t,gas_price,power_price,hydrogen_price,heat_demand,local_heat_demand,supply_temperature,return_temperature,solar_thermal_heat_profile,normalized_solar_thermal_heat_profile,normalized_pv_profile,heatpump_s1.delta_T_min,heatpump_s1.R,heatpump_s1.k,heatpump_s1.T_q,heatpump_s1.T_k,heatpump_s1.p1,heatpump_s1.p2,heatpump_s1.p3,heatpump_s1.p4,heatpump_s1.T1,heatpump_s1.T2,heatpump_s1.T3,heatpump_s1.T4,heatpump_s1.h1,heatpump_s1.h2,heatpump_s1.h3,heatpump_s1.h4,heatpump_s1.electrical_efficiency_compressor,heatpump_s1.n,heatpump_s1.z,heatpump_s2.delta_T_min,heatpump_s2.R,heatpump_s2.k,heatpump_s2.T_q,heatpump_s2.T_k,heatpump_s2.p1,heatpump_s2.p2,heatpump_s2.p3,heatpump_s2.p4,heatpump_s2.T1,heatpump_s2.T2,heatpump_s2.T3,heatpump_s2.T4,heatpump_s2.h1,heatpump_s2.h2,heatpump_s2.h3,heatpump_s2.h4,heatpump_s2.electrical_efficiency_compressor,heatpump_s2.n,heatpump_s2.z,chp_1.bin,chp_1.gas,chp_1.power,chp_1.heat,chp_1.co2,chp_1.waste_heat,chp_1.hydrogen,chp_1.natural_gas,chp_2.bin,chp_2.gas,chp_2.power,chp_2.heat,chp_2.co2,chp_2.waste_heat,chp_2.hydrogen,chp_2.natural_gas,electrical_grid.power_balance,electrical_grid.power_supply,electrical_grid.power_feedin,hydrogen_grid.hydrogen_supply,waste_heat_grid.heat_balance,waste_heat_grid.heat_supply,waste_heat_grid.heat_dissipation,waste_heat_grid.heat_feedin,local_heat_grid.heat_balance,local_heat_grid.Z1_heat_feedin,local_heat_grid.Z2_heat_feedin,local_heat_grid.district_heat_feedin,ngas_grid.ngas_supply,heat_grid.heat_balance,heat_grid.heat_feedin,heat_grid.heat_supply,heat_grid.excess_heat_feedin,heat_grid.FW_to_NW,heat_grid.bin_excess_active,heat_grid.bin_FW_to_NW_active,battery_storage.power_balance,battery_storage.power_charging,battery_storage.power_discharging,battery_storage.power_content,battery_storage.bin_discharge,battery_storage.bin_charge,battery_storage.bin_switch,heat_storage.heat_balance,heat_storage.heat_charging,heat_storage.heat_discharging,heat_storage.heat_content,heat_storage.bin_charge,heat_storage.bin_discharge,pv.power,solar_thermal.bin,solar_thermal.heat,heatpump_s1.power,heatpump_s1.heat_input,heatpump_s1.heat,heatpump_s1.capacity_compressor,heatpump_s1.volume_flow,heatpump_s1.massflow_refigerant,heatpump_s1.swept_volume,heatpump_s2.power,heatpump_s2.heat_input,heatpump_s2.heat,heatpump_s2.capacity_compressor,heatpump_s2.volume_flow,heatpump_s2.massflow_refigerant,heatpump_s2.swept_volume,geo_heat_storage.heat_balance,geo_heat_storage.heat_charging,geo_heat_storage.heat_discharging,geo_heat_storage.heat_content,geo_heat_storage.bin_charge,geo_heat_storage.bin_discharge,stratified_storage.Q_dot_ST,stratified_storage.Q_dot_WP,stratified_storage.Q_dot_Z1_FW,stratified_storage.Q_dot_Z1_NW,stratified_storage.Q_dot_Z2_NW,stratified_storage.U_Z1,stratified_storage.U_Z2,heatpump_s1.ideal_cop,heatpump_s1.d,heatpump_s1.real_cop,heatpump_s2.ideal_cop,heatpump_s2.d,heatpump_s2.real_cop
84,70.037,196.63,189.13813527585262,83.479,2.078191369042864,80.0,55.0,0.3949890394186142,0.3949890394186142,0.038,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-93.54067915343914,2.5965608465608465,96.13723999999999,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.078191369042864,0.0,229.38550046772684,0.0,115.97599999999998,38.39699999999999,5.9,0.0,1.0,0.0,-2.0,2.0,0.0,2.0,0.0,1.0,0.0,-38.39699999999999,38.39699999999999,0.0,549.9803748101042,1.0,0.0,0.037239999999999995,1.0,2.915019110909373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3247.195835803541,1.0,1.0,2.915019110909373,2.5869047619047616,5.9,0.0,2.078191369042864,13.118293143634268,40.606923290499715,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
85,70.037,196.63,189.13813527585262,78.2135,2.0840881152361153,80.0,55.0,0.6008028084623916,0.6008028084623916,0.031,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-91.53381915343915,4.5965608465608465,96.13038,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.0840881152361153,0.0,229.38550046772684,0.0,115.976,37.7625,0.0,0.0,0.0,0.0,-4.0,4.0,0.0,6.0,0.0,1.0,0.0,-37.7625,37.7625,0.0,587.7428748101042,1.0,0.0,0.03038,1.0,4.43392472645245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3247.195835803541,1.0,1.0,4.43392472645245,2.5869047619047616,0.0,0.0,2.0840881152361153,17.552217870086718,41.109739937168364,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
86,70.037,196.63,189.13813527585262,78.87150000000001,1.8506655859058931,80.0,55.0,0.2302096305387687,0.2302096305387687,0.022,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.52499915343914,0.5965608465608465,96.12155999999999,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,1.8506655859058931,0.0,229.38550046772684,0.0,115.976,37.104499999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,-37.104499999999994,37.104499999999994,0.0,624.8473748101043,1.0,0.0,0.02156,1.0,1.698947073376113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3247.195835803541,1.0,1.0,1.698947073376113,2.5869047619047616,0.0,0.0,1.8506655859058931,19.251164943462832,41.84597911316723,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
87,70.037,226.74,189.13813527585262,86.007,2.0513940870495966,80.0,55.0,0.0,0.0,0.009,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.51225915343915,0.5965608465608465,96.10882,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.0513940870495966,0.0,229.38550046772684,0.0,115.976,32.447351326462005,2.4783513264620165,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,-32.447351326462005,32.447351326462005,0.0,657.2947261365663,1.0,0.0,0.00882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3247.195835803541,1.0,1.0,-0.0,2.5869047619047616,2.4783513264620165,0.0,2.0513940870495966,16.772813617000814,42.3814897880224,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
88,70.037,257.82,189.13813527585262,93.9565,2.0864948115433712,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-96.1,0.0,96.1,77.51449953227315,0.0,0.0,3.8,3.8,0.0,0.0,2.0864948115433712,0.0,229.38550046772684,0.0,115.976,22.01949999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,-22.01949999999999,22.01949999999999,0.0,679.3142261365663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247.195835803541,1.0,1.0,-0.0,0.0,0.0,0.0,2.0864948115433712,16.772813617000814,40.29499497647903,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
89,70.037,265.72,189.13813527585262,101.4465,2.0063672242062354,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-96.1,0.0,96.1,77.51449953227315,0.0,0.0,3.8,3.8,0.0,0.0,2.0063672242062354,0.0,229.38550046772684,0.0,115.976,14.529500000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,-14.529500000000006,14.529500000000006,0.0,693.8437261365663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247.195835803541,1.0,1.0,-0.0,0.0,0.0,0.0,2.0063672242062354,16.772813617000814,38.288627752272795,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
90,70.037,265.72,189.13813527585262,108.9995,2.3909831914209345,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-98.1,0.0,98.1,77.51449953227315,0.0,0.0,3.8,3.8,0.0,0.0,2.3909831914209345,0.0,229.38550046772684,0.0,115.976,6.9765000000000015,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,-0.0,1.0,-6.9765000000000015,6.9765000000000015,0.0,700.8202261365662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247.195835803541,1.0,1.0,-0.0,0.0,0.0,0.0,2.3909831914209345,16.772813617000814,35.89764456085186,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
91,70.037,265.72,189.13813527585262,103.54,2.3376412370930164,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-96.1,0.0,96.1,77.51449953227315,0.0,0.0,3.8,3.8,0.0,0.0,2.3376412370930164,0.0,229.38550046772684,0.0,115.976,12.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,-12.436,12.436,0.0,713.2562261365663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247.195835803541,1.0,1.0,-0.0,0.0,0.0,0.0,2.3376412370930164,16.772813617000814,33.56000332375884,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
92,70.037,265.72,189.13813527585262,103.882,2.281901584550431,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-100.1,0.0,100.1,77.51449953227315,0.0,0.0,3.8,3.8,0.0,0.0,2.281901584550431,0.0,229.38550046772684,0.0,115.976,12.094000000000001,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,-0.0,1.0,-12.094000000000001,12.094000000000001,0.0,725.3502261365663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247.195835803541,1.0,1.0,-0.0,0.0,0.0,0.0,2.281901584550431,16.772813617000814,31.27810173920841,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
93,70.037,196.29,189.13813527585262,100.584,2.2228531921452017,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.2228531921452017,0.0,229.38550046772684,0.0,115.976,15.391999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-15.391999999999989,15.391999999999989,0.0,740.7422261365663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3247.195835803541,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,2.2228531921452017,16.772813617000814,31.64215330896797,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
94,70.037,179.57,189.13813527585262,117.6075,2.0108284606060147,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.0108284606060147,0.0,229.38550046772684,0.0,117.6075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,1.6315000000000097,0.0,1.6315000000000097,739.1107261365663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3247.195835803541,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,2.0108284606060147,16.772813617000814,32.21822961026672,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
95,70.037,176.97,189.13813527585262,102.8665,1.8416994136787366,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,1.8416994136787366,0.0,229.38550046772684,0.0,115.976,13.109499999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-13.109499999999993,13.109499999999993,0.0,752.2202261365663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3247.195835803541,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,1.8416994136787366,16.772813617000814,32.96343495849274,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
96,70.037,160.99,189.13813527585262,102.2795,1.7137521679978671,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,1.7137521679978671,0.0,229.38550046772684,0.0,115.976,13.6965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,-13.6965,13.6965,0.0,765.9167261365664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3247.195835803541,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,1.7137521679978671,16.772813617000814,33.836587552399635,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
97,70.037,142.59,189.13813527585262,100.783,1.3672572378331718,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,1.3672572378331718,0.0,229.38550046772684,0.0,115.976,15.192999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-15.192999999999998,15.192999999999998,0.0,781.1097261365663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3247.195835803541,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,1.3672572378331718,16.772813617000814,35.056235076471225,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
98,70.037,131.54,189.13813527585262,97.446,1.4110686930104834,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,1.4110686930104834,0.0,229.38550046772684,0.0,115.976,18.53000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,-18.53000000000001,18.53000000000001,0.0,799.6397261365663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3247.195835803541,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,1.4110686930104834,16.772813617000814,36.2320711453655,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
99,70.037,131.54,189.13813527585262,96.766,1.3098893270364234,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-91.50343915343915,4.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,1.3098893270364234,0.0,229.38550046772684,0.0,115.976,19.209999999999987,0.0,0.0,0.0,0.0,-4.0,4.0,0.0,4.0,0.0,1.0,1.0,-19.209999999999987,19.209999999999987,0.0,818.8497261365663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3247.195835803541,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,1.3098893270364234,16.772813617000814,37.50908658023384,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
100,70.037,131.54,189.13813527585262,101.98949999999999,1.3763559845880402,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,1.3763559845880402,0.0,229.38550046772684,0.0,115.976,13.986500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,-0.0,1.0,-13.986500000000003,13.986500000000003,0.0,832.8362261365663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3247.195835803541,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,1.3763559845880402,16.772813617000814,38.719635357550565,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
101,70.037,131.54,189.13813527585262,99.509,1.5187133331487743,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,1.5187133331487743,0.0,229.38550046772684,0.0,115.976,22.367000000000004,5.9,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,-22.367000000000004,22.367000000000004,0.0,855.2032261365663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3247.195835803541,1.0,1.0,-0.0,2.5869047619047616,5.9,0.0,1.5187133331487743,10.872813617000814,39.78782678630655,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
